emp_no,first_name,last_name,to_date,salary
32578,Billie,Chleq,9999-01-01,48555
18943,Anneli,Rando,9999-01-01,54916
438902,Ziyad,Scharstein,1989-09-29,40000
441308,Sastry,Sankaranarayanan,9999-01-01,40000
52602,Giao,Coors,1999-10-19,64799
90923,Raimond,Bhattacharjee,9999-01-01,56684
96617,Shirish,Peak,9999-01-01,86569
469575,Mircea,Collavizza,9999-01-01,62006
278970,Jordanka,Pfau,9999-01-01,40000
252408,Charmane,Wynblatt,9999-01-01,40000
275809,Leni,Karlin,1989-10-11,40000
252496,Alagu,Polajnar,9999-01-01,40000
474721,Miquel,Reistad,1998-09-01,56695
55479,Serap,Erva,1993-09-30,78858
246289,Owen,Polupanov,9999-01-01,40000
461812,Kristine,Kaiser,1987-10-27,76418
447649,Shigehiro,Setiz,1995-12-31,100655
22180,Iara,Luef,9999-01-01,43450
404430,Turgut,Stassinopoulos,1996-08-07,40000
402365,Flemming,Menhoudj,9999-01-01,64266
481599,Hausi,Kawashima,1993-04-09,48293
36178,Bernt,Valette,9999-01-01,89600
265697,Jahangir,Ecklund,9999-01-01,40000
262319,Mooi,Barreiro,1991-02-04,42427
262273,Yakkov,Guting,9999-01-01,40000
270527,Hinrich,Strandh,9999-01-01,60968
281009,Yongmao,Esteva,9999-01-01,48139
294813,Giap,Khalid,9999-01-01,40000
42756,Kotesh,Bahk,9999-01-01,71985
490447,Demin,Alvarado,1995-08-16,88989
223425,Billur,Weedon,9999-01-01,44352
56923,Djelloul,Zuberek,9999-01-01,47336
22776,Ekawit,Whitcomb,9999-01-01,54775
425860,JoAnna,Bakhtari,9999-01-01,50035
445077,Parke,Marquardt,9999-01-01,60780
49515,Feipei,Schmiedel,9999-01-01,87450
421528,Bernardo,Smeets,9999-01-01,47535
76565,Teunis,Manders,1990-01-06,40000
493057,Lijia,Monarch,9999-01-01,40000
293905,Berni,Mateescu,9999-01-01,40000
262319,Mooi,Barreiro,9999-01-01,42427
285641,Naraig,Reghbati,9999-01-01,61473
232601,Claude,Honglei,9999-01-01,40000
234394,Kazuhide,Sichman,9999-01-01,84082
100169,Ingmar,Angot,9999-01-01,46710
223397,Jamaludin,Morris,9999-01-01,57458
477993,Sanjiv,Chorvat,2001-10-11,42457
35748,Sangeeta,Falby,1988-04-12,40000
289546,Kensei,Hasham,9999-01-01,40000
22682,Kristina,Ananiadou,9999-01-01,40000
45314,Zhigen,Motley,9999-01-01,50780
64445,Yifei,Jansen,1993-05-06,54460
461958,Mohit,Slobodova,9999-01-01,72109
413288,Kenton,Ramras,9999-01-01,59684
210182,Patricio,Junet,1997-12-11,53784
18362,Pohua,Wolniewicz,1996-02-17,56027
51294,Tetsushi,Pell,9999-01-01,52607
108074,Leah,Tetzlaff,2000-11-11,40000
295671,Val,Dalton,9999-01-01,40163
214794,Val,Ibel,9999-01-01,76281
404097,Shigeu,Validov,9999-01-01,48479
89838,Zhonghua,Luby,9999-01-01,43967
28972,Jianhao,Radivojevic,9999-01-01,75895
288014,Nitsan,Ranft,9999-01-01,52238
87969,Junichi,Borstler,1995-04-11,40000
100897,Oksana,Clemencon,1998-10-22,47069
68432,Tsuneo,Staylopatis,9999-01-01,90197
39113,Janche,Aumann,9999-01-01,65332
458172,Taizo,Reistad,9999-01-01,40000
454342,Tonia,Jording,1999-02-23,46157
69737,Sarita,Conta,9999-01-01,40000
493916,Kristen,Jayawardene,9999-01-01,40000
49300,Xumin,Winter,1995-07-17,64165
247887,Ashish,Preusig,9999-01-01,91473
437045,Bojan,Yamaashi,9999-01-01,40000
225779,Suzette,Huhdanpaa,9999-01-01,40000
431982,Randi,Parfitt,9999-01-01,54422
264800,Ymte,Collavizza,9999-01-01,66798
430961,Xuedong,Camarinopoulos,1999-07-29,65811
487601,Aksel,Emiris,9999-01-01,40000
99643,Beshir,Babu,9999-01-01,58318
427819,Shigehiro,Rohrbach,9999-01-01,40484
229903,Hausi,Callaway,9999-01-01,41972
259922,Terresa,Kitsuregawa,9999-01-01,40000
229857,Constantino,Hoppenstand,2001-05-16,40000
482095,Tomofumi,Dymetman,9999-01-01,56568
469145,Berhard,Szilard,9999-01-01,40000
102333,Kendra,Stamatiou,1996-02-05,44130
276971,Abdulah,Kropp,9999-01-01,40000
444907,Sigeru,Manders,9999-01-01,58842
492800,Brigham,Kropf,9999-01-01,56585
248130,Jacqueline,Bahr,9999-01-01,53992
17260,Abdulah,Famili,9999-01-01,40000
20631,Masaki,Heiserman,9999-01-01,40000
66419,Przemyslawa,Perna,9999-01-01,40000
85391,Aleksander,Glinert,9999-01-01,40000
441131,Mandell,Covnot,9999-01-01,44374
216233,Sushant,Crooks,9999-01-01,41967
225658,Danai,Kakkar,9999-01-01,66251
255914,Vivian,Hutton,9999-01-01,66251
94419,Felicidad,Socorro,9999-01-01,40000
274627,Ibibia,Cooke,9999-01-01,40504
278828,Stabislas,Rosin,1990-06-22,50224
95200,Guenter,Kalefeld,9999-01-01,56950
462932,Jaber,Loncour,1995-02-07,76143
58325,Kokou,Riexinger,9999-01-01,41626
55979,Guangming,VanScheik,9999-01-01,48757
493505,Sushant,Basawa,9999-01-01,40000
293934,Kerryn,Heusch,9999-01-01,40000
54942,Akeel,Kusakari,9999-01-01,40000
464483,Randi,Zeleznik,1991-02-26,40000
273225,Jeong,Zolotykh,1993-12-23,42984
425738,Nechama,Rusmann,9999-01-01,43695
411948,Eldridge,Rijsenbrij,1996-07-03,87558
33386,Sadok,Eiter,1999-09-27,56808
21507,Mansur,Benzmuller,9999-01-01,40000
223078,Georg,Vieri,9999-01-01,56561
484424,Yifei,Pashtan,9999-01-01,61588
234918,Kannan,Khalil,1988-07-13,60632
95470,Roddy,Gajiwala,9999-01-01,66763
212168,Licheng,Rathonyi,9999-01-01,46555
287294,Aria,Vecchi,9999-01-01,40000
35495,Monique,Lichtner,9999-01-01,40000
444373,Sastry,Hitomi,9999-01-01,40000
407153,Sakthirel,Rosaz,1990-06-06,40000
86282,Martien,Baak,9999-01-01,57545
63612,Berto,Foote,9999-01-01,50531
439036,Harngdar,Papsdorf,9999-01-01,61017
426489,Stepehn,Cronin,2000-06-22,64400
271631,Ravishankar,Litecky,9999-01-01,70605
108612,Ung,Joslin,9999-01-01,40000
250419,Greger,Bottner,9999-01-01,40000
205325,Serenella,Harllee,9999-01-01,78973
106577,Florina,Orsini,2002-03-04,74295
456244,Bilhanan,Papsdorf,2002-06-01,40000
458870,Kokou,Raoux,9999-01-01,65217
493075,Georgi,Kaminger,1995-07-13,40000
404781,Arunachalam,Laurillard,9999-01-01,52993
439358,Shay,Heyers,1995-09-06,40000
15258,Guther,Karcich,1999-10-02,40000
476105,Flemming,Stamatiou,9999-01-01,40000
424786,Martins,Rosiles,9999-01-01,46212
265327,Sahrah,Journel,1989-08-07,75982
77043,Shaibal,Argence,9999-01-01,81984
437882,Salvador,Osgood,9999-01-01,40000
208583,Utpal,Lorho,9999-01-01,64989
15295,Lobel,Peak,1995-11-09,54607
217342,Paris,Perng,9999-01-01,40000
74903,Xinan,Farris,9999-01-01,50356
62082,Somnath,Puppe,1990-04-10,55366
275639,Kasturi,Claffy,9999-01-01,62187
263985,Tiina,Stifter,9999-01-01,67700
238078,Fumiyo,Peroz,9999-01-01,61433
262530,Yuping,Bondorf,2002-02-01,49458
422402,Shugo,Wiegley,9999-01-01,40000
475480,Kristen,Schieder,2000-01-08,47570
54674,Fumino,Kaiserswerth,9999-01-01,76364
425125,Hongzhu,Rosenbaum,9999-01-01,40000
427097,Eishiro,Socorro,9999-01-01,40000
444918,Dante,Ramamoorthy,1999-11-05,46049
109729,Sorina,DiGiano,9999-01-01,52488
498451,Sukumar,Hasenauer,9999-01-01,40000
404732,Arunas,Gonthier,9999-01-01,47932
413988,Elrique,Openshaw,2000-09-19,40000
294590,Haldon,Validov,9999-01-01,54051
404055,Weiru,Belinskaya,9999-01-01,89556
234098,Saddek,Ulupinar,9999-01-01,73194
242114,Angus,Orlowska,9999-01-01,42583
202364,Alassane,Riefers,9999-01-01,40000
478088,Ung,Vanwelkenhuysen,9999-01-01,68063
261153,Fusako,Anily,1991-05-06,40000
87824,Serenella,Falster,9999-01-01,62751
427650,Maya,Luck,1996-10-30,40000
413343,Terresa,Saoudi,1995-07-25,61846
96996,Hideo,Validov,9999-01-01,61983
441352,Christoper,Menyhert,1991-01-10,89903
66588,Zine,Itschner,9999-01-01,66371
418671,Xiaoshan,Calkin,1996-01-01,62129
62925,Bedir,Kobara,1996-03-05,40000
436126,Janalee,Baek,1996-12-21,66896
471708,Nagui,Candan,9999-01-01,40000
264345,Foong,Moffat,9999-01-01,53344
285531,Xiong,Herber,1989-01-10,40000
284830,Stafford,Luff,9999-01-01,77650
264249,Snehasis,Pelc,1999-09-27,40000
411774,Tremaine,Vitiello,9999-01-01,46366
44002,Beshir,Murthy,1998-05-16,40000
460304,Van,Rosin,9999-01-01,40000
70830,Jiakeng,Maksimenko,1991-03-28,40000
210315,Zhanqiu,Sabnani,9999-01-01,40000
69364,Marla,DiGiano,2000-07-01,62166
438421,Danae,Pollacia,9999-01-01,82787
246566,Heekeun,Eickenmeyer,9999-01-01,40000
98394,Berthier,Anick,9999-01-01,57807
71128,Selwyn,Dolinsky,9999-01-01,48269
424980,Dekang,Badr,9999-01-01,63137
460046,Domenick,Codenie,9999-01-01,54229
448498,Ishfaq,Joslin,9999-01-01,43097
485359,Francoise,Milicia,1999-07-12,40000
472981,Nikolaos,Lally,9999-01-01,52882
298992,Kauko,Guenter,1998-08-10,55568
228990,Arup,Reeken,9999-01-01,53493
97512,Djelloul,DeMori,9999-01-01,40000
202626,Berna,Schreiter,9999-01-01,62855
477038,Sadun,Krone,1999-12-14,52404
282501,Kristinn,Rande,9999-01-01,81862
210747,Doohun,Bratten,9999-01-01,64836
251684,Tetsushi,Coorg,9999-01-01,61132
297180,Shrikanth,Krybus,1994-07-31,76852
444835,Mayumi,Seiwald,9999-01-01,68964
244283,Inderjeet,Manderick,1991-10-19,93563
434326,Urs,Emmart,1997-07-06,73007
403027,Dulce,Mahnke,9999-01-01,40000
445787,Conrado,Cannard,9999-01-01,40000
412592,Takahiro,Luit,1996-05-17,40000
448436,Yannis,Baalen,1986-11-19,58868
496834,Gully,Heping,9999-01-01,40000
453486,Kitty,Fendler,9999-01-01,40000
32261,Bernt,Dehkordi,9999-01-01,61148
482856,Sashi,Salvesen,1990-04-23,69654
254743,Divier,Hagimont,1986-01-28,44634
60514,Ayakannu,Vecchio,9999-01-01,70549
250127,Anwar,Bahl,9999-01-01,58136
462484,Ronghao,Masamoto,9999-01-01,52422
240352,Rimon,Rubsam,9999-01-01,40000
44490,Nalini,Lorcy,9999-01-01,50321
25644,Kwangho,Straney,9999-01-01,58794
251419,True,Frolund,9999-01-01,40000
458891,Kiam,Bala,9999-01-01,48321
59911,Remco,Bauknecht,9999-01-01,61706
294352,Hercules,Bain,2000-10-18,40000
100349,Gianluca,Jarecki,9999-01-01,40000
424393,Hironobu,Rosti,9999-01-01,40000
246161,Xudong,Litvinov,1992-06-07,56952
407382,Moon,Sadowsky,9999-01-01,44042
248478,Baocai,Woycyznski,1991-09-16,48784
14354,Mong,Bojadziev,9999-01-01,40000
491117,Makato,Liedekerke,9999-01-01,61258
88025,Mahendra,Fordan,1998-04-14,47798
245584,Hidefumi,Hofstetter,1999-08-02,43394
12662,Leucio,Alvarado,9999-01-01,69016
74609,Divier,Conta,9999-01-01,41187
251688,Tsuneo,Jenevein,9999-01-01,44343
213096,Mandell,Takanami,9999-01-01,60355
61093,Kokou,Rettelbach,9999-01-01,60333
480851,Mani,Christ,9999-01-01,40000
472706,Kerryn,Morrin,9999-01-01,81887
64593,Karsten,Kriebel,9999-01-01,54338
475403,Freyja,Otillio,9999-01-01,41946
246386,Shigeo,Rosay,1992-12-13,40000
260128,Willard,Yoshimura,9999-01-01,71758
408529,Arnould,Molenaar,1997-11-17,40000
100023,Boutros,Emiris,1992-08-04,43162
474690,Tristan,Rosin,9999-01-01,50210
427795,Adam,Hofting,9999-01-01,88564
420243,Chenyi,Lunt,9999-01-01,40000
440234,Venkatesan,Morrey,9999-01-01,42434
412927,Marie,Yemenis,9999-01-01,46916
499880,Fen,Lenart,9999-01-01,40000
78253,Jacopo,Erie,9999-01-01,40000
263952,Vincent,Joslin,9999-01-01,40000
265194,Shahar,Menhardt,9999-01-01,40000
57640,Aluzio,Stiles,1991-09-11,58998
454261,Gor,Schaaf,9999-01-01,91700
258907,Parke,Kumaresan,1992-08-28,47471
401108,Takahito,Kropp,9999-01-01,62914
225661,Hairong,Baer,9999-01-01,71991
85708,Steen,Otillio,9999-01-01,52066
263440,Selwyn,Haumacher,9999-01-01,40000
259410,Yechezkel,Waleschkowski,9999-01-01,48951
280799,Bartek,Feldmann,9999-01-01,40000
446348,Panayotis,Kalloufi,9999-01-01,47118
241627,Remco,Plump,9999-01-01,40000
228928,Yahiko,Panwar,9999-01-01,40000
414211,Jaewoo,Pelc,9999-01-01,40000
481367,Sverrir,Billingsley,9999-01-01,40000
245970,Marin,Perry,1989-09-16,54384
285525,Shigehito,Sifakis,2000-09-24,40000
38328,Richard,Muhlberg,9999-01-01,68916
207947,Basil,Lamma,9999-01-01,40000
478355,Nidapan,Waschkowski,9999-01-01,40000
416959,Ymte,Speer,9999-01-01,46159
435952,Toshimi,Back,9999-01-01,58901
22663,Bokyung,Fargier,1996-06-21,64475
92133,Tran,Sommer,1999-07-16,58003
444946,Toshimori,Erva,9999-01-01,40000
220412,Odinaldo,Hutter,9999-01-01,40000
292618,Abdelkader,Salverda,9999-01-01,58484
273015,Parviz,Blokdijk,9999-01-01,59446
256792,Kerryn,Merli,9999-01-01,93413
37296,Arno,Zaccaria,9999-01-01,40000
283830,Martina,Marwedel,9999-01-01,49717
279064,Stella,Flanders,9999-01-01,56330
248733,Taiji,Panangaden,2002-01-09,46977
486202,Subbu,Michaeli,1999-02-12,54391
428969,Gil,Raoux,2000-09-30,50154
485803,Manton,Hasham,9999-01-01,48282
423632,Masoud,Pocchiola,9999-01-01,46103
59984,Kwangjo,Angiulli,9999-01-01,45176
421051,Sachem,Wendorf,9999-01-01,45875
229612,Chuanti,Vidal,9999-01-01,63778
402857,Fei,Kaiserswerth,9999-01-01,43340
288456,Mariusz,Munck,9999-01-01,40000
222549,Ramzi,Onuegbe,2000-04-16,42394
106255,Luigi,Furedi,9999-01-01,71684
445046,Hercules,Kusakari,9999-01-01,68480
200995,Chuanyi,Aumann,1988-07-29,47734
424619,Garnet,Kugler,1990-09-12,44692
430535,Georg,Fasbender,9999-01-01,46447
81508,Bokyung,Janocha,9999-01-01,62610
420420,Mayuko,Bressoud,9999-01-01,40000
473307,Marla,Warwick,1998-04-27,40000
109898,Armond,Cardazo,9999-01-01,40000
95071,Toney,Isaak,9999-01-01,71327
81861,Tesuro,Walstra,9999-01-01,54826
459651,Jinpo,Maierhofer,9999-01-01,54940
222735,Tesuro,Tagansky,1996-05-26,44992
463155,Aemilian,Sabnani,9999-01-01,40000
405639,Godehard,Lienhardt,9999-01-01,46357
91367,Kerryn,Sluis,1993-11-12,40000
291424,Edwin,dAstous,2001-03-22,63792
495175,Remmert,Gini,9999-01-01,43092
414708,Gift,Wielonsky,9999-01-01,40000
491362,Padma,Falco,9999-01-01,40000
77359,Anneke,Dengi,2000-12-06,40000
74681,Marjo,Passafiume,9999-01-01,61850
243116,Masaru,Perna,9999-01-01,73464
290062,Godehard,Morrow,1997-11-21,66211
415559,Ute,Mitsuhashi,9999-01-01,40000
445248,Leandro,Bellone,9999-01-01,57053
292698,Jinpo,Rabehasaina,9999-01-01,81422
400468,Kerhong,Demos,1992-10-22,40000
264138,Mara,Garrabrants,9999-01-01,55633
200476,Vishwani,Frezza,1989-03-21,43907
90284,Oguz,Sullins,1996-09-30,40000
204805,Nimmagadda,Crouzet,9999-01-01,51734
284184,Sahrah,Pero,9999-01-01,49906
28716,Kristian,Hertweck,9999-01-01,62924
257009,Jasminko,Zschoche,9999-01-01,66665
416836,Gino,Erev,9999-01-01,40000
73687,Zito,Bakhtari,9999-01-01,61054
260007,Ute,McAffer,9999-01-01,48537
17046,Fay,Kornyak,9999-01-01,44955
22557,Abdulla,Luon,9999-01-01,82178
471505,Amalendu,Debuse,1997-11-01,62669
459497,Phillip,Facello,9999-01-01,68823
29361,LiMin,McDermid,9999-01-01,40000
492332,Sukumar,Ligten,1989-01-11,47484
49619,Fumiyo,Cools,9999-01-01,63421
462819,Dmitry,Zwicker,9999-01-01,40000
463451,Subhash,Kuhnemann,1994-04-15,71922
239163,Duro,Wossner,9999-01-01,40000
457592,Weiwu,Ducloy,2001-12-21,66833
39132,Uta,Massonet,9999-01-01,43652
467697,Freyja,Hebert,9999-01-01,47441
420126,Masato,Teitelbaum,2000-12-01,40000
476086,Shaleah,Broder,9999-01-01,68686
267457,Ramalingam,Benaini,1997-10-07,44875
400680,Ewing,Gerteisen,9999-01-01,60308
26828,Maha,Haddadi,9999-01-01,78666
281956,Jessie,Bardell,9999-01-01,40000
104203,Shigenori,Gyorkos,1999-08-12,72926
31398,Hideo,Grospietsch,1992-07-09,68119
205582,Zhigen,Panienski,9999-01-01,40000
290329,Branimir,Luks,1996-03-23,107036
268209,Pranay,Attimonelli,2002-03-12,75036
244021,Sungwon,Taubenfeld,9999-01-01,73689
41265,Torsten,Poulakidas,1990-03-11,83775
87306,Mabhin,Speckmann,9999-01-01,40000
68611,Sashi,Biran,1999-01-01,54209
475725,Bokyung,Khalid,9999-01-01,40000
275334,Gio,Fordan,1987-09-14,40000
467971,Xiaoqiu,DeMori,9999-01-01,47412
76745,Mana,Ranai,1991-01-27,40000
401279,Badri,Farris,9999-01-01,53262
268914,Barry,Alpin,1987-04-07,57288
463027,Peer,Pews,1987-05-07,47371
241942,Jackson,Ratnaker,9999-01-01,72036
473212,Naraig,Mayerwieser,1989-02-23,49613
61780,Zhilian,Billingsley,9999-01-01,40000
487135,Fai,Baig,1990-03-26,40000
44184,Maya,Birnbaum,1988-12-08,40000
458525,Amstein,Angiulli,9999-01-01,58254
240141,Hisao,Emmart,9999-01-01,73338
476621,Janalee,Terlouw,9999-01-01,56574
205968,Gilbert,Kuzuoka,9999-01-01,46881
236247,Chaitali,Staudhammer,9999-01-01,48540
447928,Jianhao,Spell,9999-01-01,48523
247401,Sudharsan,Iivonen,9999-01-01,49364
407724,Bogdan,Kambil,9999-01-01,40000
70172,Toshimo,Beerel,9999-01-01,40000
14275,Tristan,Aseltine,2000-11-17,94782
484356,Narain,Bonifati,9999-01-01,45727
249602,Feiyu,Munos,9999-01-01,40000
405238,Masali,Ossenbruggen,1995-10-24,53487
265223,Danny,Minakawa,9999-01-01,40000
202553,Limsoon,Krichel,9999-01-01,64897
264137,Wanqing,Serov,1997-05-02,40000
478325,Roddy,Haddadi,9999-01-01,40000
412155,Kwok,Hiraishi,9999-01-01,66439
290828,Mary,Munro,9999-01-01,40000
208317,Yakkov,Douceur,1999-10-02,71896
290287,Teiji,DuCasse,9999-01-01,40000
433608,Aruna,Simkin,1999-04-06,83847
449100,Noritoshi,Panienski,2000-03-26,45240
225085,Niclas,Mungall,9999-01-01,62536
70519,Mohammad,Aingworth,1997-09-08,40000
108119,Qingxiang,Melton,9999-01-01,67495
470137,Nahum,Llado,9999-01-01,65065
427598,Quingbo,Czaja,1990-08-29,40000
497707,Domenick,Tchuente,1998-12-07,44297
431674,Souichi,Francisci,1991-10-19,48394
253174,Hidekazu,Henders,9999-01-01,74129
59227,Adly,Ruemmler,9999-01-01,66446
219498,Randy,Qiwen,9999-01-01,40000
471540,Odoardo,Baca,9999-01-01,48131
403815,Sariel,Kornatzky,9999-01-01,40000
230353,Siamak,Maierhofer,9999-01-01,67592
88377,Mrinalini,Sifakis,9999-01-01,58946
250558,Isaac,Esposito,2000-08-01,46742
109996,Dines,Gelosh,9999-01-01,79341
276695,Katsuyuki,Menhoudj,9999-01-01,40000
406803,Takanari,Baba,9999-01-01,47002
407007,Bluma,Shobatake,2000-12-17,51686
66198,Seongbin,Edelhoff,9999-01-01,40000
35363,Odoardo,England,9999-01-01,61245
453181,Vasilii,Schaar,9999-01-01,40000
223788,Jinya,Olivero,9999-01-01,50891
59379,Zsolt,Rajala,9999-01-01,40000
49096,Christoper,Picel,2000-03-07,93107
23703,Prodip,Thimonier,1997-09-02,40000
472194,Bokyung,Zultner,9999-01-01,40000
200047,Charlene,Miculan,9999-01-01,40000
206544,Boriana,Rijsenbrij,1991-08-02,40000
245143,Lidong,Kranzdorf,2001-03-26,47884
459531,Gian,Kawashimo,9999-01-01,40594
296967,Amabile,Gronowski,9999-01-01,40847
493949,Zhenhua,Terlouw,9999-01-01,81349
266653,Khun,Cochrane,1999-07-08,56954
49912,Demos,Swiss,9999-01-01,63437
493147,Shaz,Chelton,2000-03-22,47882
453491,Theirry,Aloisi,9999-01-01,40000
217385,Sadun,Smailagic,9999-01-01,80436
269012,Ronghao,Puoti,9999-01-01,42129
497274,Jixiang,Serre,9999-01-01,42081
56732,Uma,Sudkamp,9999-01-01,40000
216559,Munir,Heinisuo,9999-01-01,40000
205484,Atreye,Yoshimura,9999-01-01,40000
451637,Gudjon,Polajnar,9999-01-01,57495
405630,Takahiro,Vidya,9999-01-01,59288
223779,Jianhao,Ghalwash,9999-01-01,50721
102336,Frazer,Schlenzig,9999-01-01,40000
74332,Brigham,Impagliazzo,1997-10-15,42665
497735,Serenella,Percebois,1995-12-15,72732
213935,Rosita,Kaminger,9999-01-01,74775
67164,Eckart,Bade,9999-01-01,40000
236211,Przemyslawa,Zolotykh,2000-02-25,40252
102353,Elrique,Veccia,1992-07-14,41282
468058,Martina,Polupanov,9999-01-01,55171
498653,LiMin,Raoux,1998-12-12,48237
250470,Nimmagadda,Barvinok,9999-01-01,40000
10363,Toshiki,Muniz,1993-02-12,40401
218098,Shietung,Conia,9999-01-01,40000
234853,Insup,Szemeredi,9999-01-01,40000
70061,Masaki,Erez,1996-04-20,40000
60998,Neelam,Norsworthy,9999-01-01,63016
14607,Suzette,Selvestrel,9999-01-01,67813
436646,Dante,Rotem,9999-01-01,40000
477652,Atreye,Koshino,9999-01-01,50315
428012,Tuval,Merlo,9999-01-01,40000
227465,Bartek,Ducloy,9999-01-01,55596
210568,Geraldo,Ertl,9999-01-01,56937
37496,Danny,Tchuente,9999-01-01,72940
477158,Kazuhiro,Birrer,9999-01-01,51118
487580,Guiseppe,Gerteisen,1999-09-29,40000
476106,Guiseppe,Mitsuhashi,9999-01-01,67080
63910,Rosalie,Mawatari,9999-01-01,40000
475924,Tran,Herath,9999-01-01,40000
416950,Suvo,Krohn,9999-01-01,81994
469232,Prodip,Zambonelli,9999-01-01,42069
211163,Ranga,Joslin,9999-01-01,64665
203137,Mats,Ebeling,2001-12-13,64804
273092,Snehasis,Hoogerwoord,9999-01-01,49004
47616,Shichao,Kulisch,9999-01-01,40000
74710,Lein,Setiz,2000-07-18,60908
41939,Kwangho,Usery,9999-01-01,52241
269293,Hairong,Kamber,9999-01-01,40000
23642,Kwangjo,Pusterhofer,9999-01-01,48854
220150,Wuxu,Dalton,1996-01-09,40000
78427,Zeljko,Merks,1998-07-09,59113
15019,Qingxiang,Shokrollahi,9999-01-01,41721
35110,Reinhold,Speckmann,2001-12-02,48028
20435,Oguz,Homond,9999-01-01,71488
61667,Domenico,Hasenauer,9999-01-01,77399
485934,Sushant,Stassinopoulos,2001-10-03,40000
105370,Macha,Kakkar,1995-02-12,52938
11291,Gino,Glowinski,2001-04-15,54307
18933,Barun,Panienski,9999-01-01,47862
439062,Dhritiman,Streng,9999-01-01,47240
72922,Kristian,DasSarma,9999-01-01,73729
72794,Kazuhisa,Awdeh,9999-01-01,66449
264234,Rayond,Benzaken,9999-01-01,40000
401529,Edwin,Sambasivam,9999-01-01,58573
230774,Tetsushi,Erni,9999-01-01,64092
287512,Guadalupe,Bashian,9999-01-01,40000
275083,Pranjal,Kopetz,9999-01-01,40000
499406,Jaewoo,Murillo,9999-01-01,40000
444687,Mokhtar,Braccini,9999-01-01,50444
266849,Gill,Asmuth,1997-04-29,48982
50857,Houman,Schmiedel,9999-01-01,55339
485039,Shugo,Zhang,9999-01-01,57549
438155,Arunachalam,Murtafg,9999-01-01,40000
258831,Adil,Perin,9999-01-01,64905
218272,Gay,Boreale,9999-01-01,40000
453076,Gunilla,Azuma,9999-01-01,47754
37006,Steve,Staelin,9999-01-01,50081
78598,Xiaopeng,Garnier,9999-01-01,40000
433455,Yannik,Eldridge,9999-01-01,40000
206136,Malu,Morrow,1993-09-29,54423
36536,Alair,Miara,9999-01-01,71404
471719,Basant,Gerteisen,9999-01-01,88981
472402,Susanna,Rande,2000-07-23,67674
437940,Radhika,Axelband,1991-01-18,40000
37245,Along,Gyimothy,9999-01-01,74284
445769,Theirry,Aingworth,9999-01-01,52607
85146,Hironobu,Nittel,9999-01-01,45149
247714,Vivian,Swist,9999-01-01,80889
401255,Boaz,Docker,9999-01-01,40000
28969,Ute,Sinitsyn,9999-01-01,40000
106166,Sahrah,Lukaszewicz,9999-01-01,43575
445840,Marko,Czaja,9999-01-01,83635
269583,Mori,Mattern,9999-01-01,49398
248614,True,Rodiger,9999-01-01,48798
431272,Rasiah,Vesel,1998-05-17,52619
232801,Krassimir,Legleitner,1996-07-15,96995
233080,Marsha,Frezza,2002-06-01,64438
239196,Horward,Onuegbe,9999-01-01,40000
407116,Bokyung,Lorho,9999-01-01,62334
431558,Brewster,Pews,9999-01-01,42806
224832,Rimli,Coombs,1993-03-12,49175
275552,Sachin,Passafiume,1998-04-10,40000
78465,Demin,Cappelletti,1988-12-03,40000
236602,Temple,Baak,9999-01-01,75448
85642,Breannda,Adachi,1997-07-05,45724
16955,Sangeeta,Marrakchi,9999-01-01,74715
56726,Chuanti,Schmiedel,9999-01-01,87032
56368,Doowon,Angel,9999-01-01,57178
26188,Karlis,Hartvigsen,9999-01-01,47055
63343,Mark,Ananiadou,9999-01-01,40000
247677,Weidon,Kavvadias,9999-01-01,44528
210411,Lucian,Janetzko,9999-01-01,43348
400408,Marla,Kamble,9999-01-01,40084
474124,Magy,Koblick,9999-01-01,40000
41855,Cathie,Bamford,1998-07-12,40000
466972,Aamer,Haldar,9999-01-01,46892
230331,Nidapan,Beutelspacher,9999-01-01,40000
435006,Panayotis,Thisen,9999-01-01,59292
100246,Berna,Jording,1992-10-09,65433
98173,Irena,Ambroszkiewicz,1994-08-03,89009
267841,Shaw,Magalhaes,9999-01-01,58754
263362,Temple,Sridhar,1994-11-02,40000
454951,Weiye,Bauknecht,9999-01-01,69233
49710,Goetz,Herber,9999-01-01,40000
225780,Sugwoo,Ferretti,1995-09-30,44679
403459,Georgi,Claffy,9999-01-01,44740
459653,Magdalena,Monkewich,9999-01-01,55957
